Path;File Condition;Block Condition;Presence Condition;start;end
archival/libarchive/open_transformer.c;CONFIG_FEATURE_BZIP2_DECOMPRESS || CONFIG_FEATURE_UNZIP_BZIP2 || CONFIG_UNLZMA || CONFIG_LZCAT || CONFIG_LZMA || CONFIG_FEATURE_UNZIP_LZMA || CONFIG_UNXZ || CONFIG_XZCAT || CONFIG_XZ || CONFIG_FEATURE_UNZIP_XZ || CONFIG_FEATURE_GZIP_DECOMPRESS || CONFIG_UNCOMPRESS || CONFIG_UNZIP || CONFIG_RPM2CPIO || CONFIG_RPM || CONFIG_GZIP || CONFIG_BZIP2 || CONFIG_LZOP || CONFIG_MAN || CONFIG_SETFONT || CONFIG_FEATURE_2_4_MODULES || CONFIG_MODINFO || CONFIG_INSMOD || CONFIG_DEPMOD || CONFIG_RMMOD || CONFIG_LSMOD || CONFIG_MODPROBE || CONFIG_MODPROBE_SMALL || CONFIG_FEATURE_SEAMLESS_Z || CONFIG_FEATURE_SEAMLESS_GZ || CONFIG_FEATURE_SEAMLESS_BZ2 || CONFIG_FEATURE_SEAMLESS_LZMA || CONFIG_FEATURE_SEAMLESS_XZ || CONFIG_FEATURE_COMPRESS_USAGE || CONFIG_FEATURE_COMPRESS_BBCONFIG || CONFIG_FEATURE_SH_EMBEDDED_SCRIPTS;1;CONFIG_FEATURE_BZIP2_DECOMPRESS || CONFIG_FEATURE_UNZIP_BZIP2 || CONFIG_UNLZMA || CONFIG_LZCAT || CONFIG_LZMA || CONFIG_FEATURE_UNZIP_LZMA || CONFIG_UNXZ || CONFIG_XZCAT || CONFIG_XZ || CONFIG_FEATURE_UNZIP_XZ || CONFIG_FEATURE_GZIP_DECOMPRESS || CONFIG_UNCOMPRESS || CONFIG_UNZIP || CONFIG_RPM2CPIO || CONFIG_RPM || CONFIG_GZIP || CONFIG_BZIP2 || CONFIG_LZOP || CONFIG_MAN || CONFIG_SETFONT || CONFIG_FEATURE_2_4_MODULES || CONFIG_MODINFO || CONFIG_INSMOD || CONFIG_DEPMOD || CONFIG_RMMOD || CONFIG_LSMOD || CONFIG_MODPROBE || CONFIG_MODPROBE_SMALL || CONFIG_FEATURE_SEAMLESS_Z || CONFIG_FEATURE_SEAMLESS_GZ || CONFIG_FEATURE_SEAMLESS_BZ2 || CONFIG_FEATURE_SEAMLESS_LZMA || CONFIG_FEATURE_SEAMLESS_XZ || CONFIG_FEATURE_COMPRESS_USAGE || CONFIG_FEATURE_COMPRESS_BBCONFIG || CONFIG_FEATURE_SH_EMBEDDED_SCRIPTS;1;439
archival/libarchive/open_transformer.c;CONFIG_FEATURE_BZIP2_DECOMPRESS || CONFIG_FEATURE_UNZIP_BZIP2 || CONFIG_UNLZMA || CONFIG_LZCAT || CONFIG_LZMA || CONFIG_FEATURE_UNZIP_LZMA || CONFIG_UNXZ || CONFIG_XZCAT || CONFIG_XZ || CONFIG_FEATURE_UNZIP_XZ || CONFIG_FEATURE_GZIP_DECOMPRESS || CONFIG_UNCOMPRESS || CONFIG_UNZIP || CONFIG_RPM2CPIO || CONFIG_RPM || CONFIG_GZIP || CONFIG_BZIP2 || CONFIG_LZOP || CONFIG_MAN || CONFIG_SETFONT || CONFIG_FEATURE_2_4_MODULES || CONFIG_MODINFO || CONFIG_INSMOD || CONFIG_DEPMOD || CONFIG_RMMOD || CONFIG_LSMOD || CONFIG_MODPROBE || CONFIG_MODPROBE_SMALL || CONFIG_FEATURE_SEAMLESS_Z || CONFIG_FEATURE_SEAMLESS_GZ || CONFIG_FEATURE_SEAMLESS_BZ2 || CONFIG_FEATURE_SEAMLESS_LZMA || CONFIG_FEATURE_SEAMLESS_XZ || CONFIG_FEATURE_COMPRESS_USAGE || CONFIG_FEATURE_COMPRESS_BBCONFIG || CONFIG_FEATURE_SH_EMBEDDED_SCRIPTS;1;CONFIG_FEATURE_BZIP2_DECOMPRESS || CONFIG_FEATURE_UNZIP_BZIP2 || CONFIG_UNLZMA || CONFIG_LZCAT || CONFIG_LZMA || CONFIG_FEATURE_UNZIP_LZMA || CONFIG_UNXZ || CONFIG_XZCAT || CONFIG_XZ || CONFIG_FEATURE_UNZIP_XZ || CONFIG_FEATURE_GZIP_DECOMPRESS || CONFIG_UNCOMPRESS || CONFIG_UNZIP || CONFIG_RPM2CPIO || CONFIG_RPM || CONFIG_GZIP || CONFIG_BZIP2 || CONFIG_LZOP || CONFIG_MAN || CONFIG_SETFONT || CONFIG_FEATURE_2_4_MODULES || CONFIG_MODINFO || CONFIG_INSMOD || CONFIG_DEPMOD || CONFIG_RMMOD || CONFIG_LSMOD || CONFIG_MODPROBE || CONFIG_MODPROBE_SMALL || CONFIG_FEATURE_SEAMLESS_Z || CONFIG_FEATURE_SEAMLESS_GZ || CONFIG_FEATURE_SEAMLESS_BZ2 || CONFIG_FEATURE_SEAMLESS_LZMA || CONFIG_FEATURE_SEAMLESS_XZ || CONFIG_FEATURE_COMPRESS_USAGE || CONFIG_FEATURE_COMPRESS_BBCONFIG || CONFIG_FEATURE_SH_EMBEDDED_SCRIPTS || 1;99;107
archival/libarchive/open_transformer.c;CONFIG_FEATURE_BZIP2_DECOMPRESS || CONFIG_FEATURE_UNZIP_BZIP2 || CONFIG_UNLZMA || CONFIG_LZCAT || CONFIG_LZMA || CONFIG_FEATURE_UNZIP_LZMA || CONFIG_UNXZ || CONFIG_XZCAT || CONFIG_XZ || CONFIG_FEATURE_UNZIP_XZ || CONFIG_FEATURE_GZIP_DECOMPRESS || CONFIG_UNCOMPRESS || CONFIG_UNZIP || CONFIG_RPM2CPIO || CONFIG_RPM || CONFIG_GZIP || CONFIG_BZIP2 || CONFIG_LZOP || CONFIG_MAN || CONFIG_SETFONT || CONFIG_FEATURE_2_4_MODULES || CONFIG_MODINFO || CONFIG_INSMOD || CONFIG_DEPMOD || CONFIG_RMMOD || CONFIG_LSMOD || CONFIG_MODPROBE || CONFIG_MODPROBE_SMALL || CONFIG_FEATURE_SEAMLESS_Z || CONFIG_FEATURE_SEAMLESS_GZ || CONFIG_FEATURE_SEAMLESS_BZ2 || CONFIG_FEATURE_SEAMLESS_LZMA || CONFIG_FEATURE_SEAMLESS_XZ || CONFIG_FEATURE_COMPRESS_USAGE || CONFIG_FEATURE_COMPRESS_BBCONFIG || CONFIG_FEATURE_SH_EMBEDDED_SCRIPTS;CONFIG_DESKTOP;CONFIG_FEATURE_BZIP2_DECOMPRESS || CONFIG_FEATURE_UNZIP_BZIP2 || CONFIG_UNLZMA || CONFIG_LZCAT || CONFIG_LZMA || CONFIG_FEATURE_UNZIP_LZMA || CONFIG_UNXZ || CONFIG_XZCAT || CONFIG_XZ || CONFIG_FEATURE_UNZIP_XZ || CONFIG_FEATURE_GZIP_DECOMPRESS || CONFIG_UNCOMPRESS || CONFIG_UNZIP || CONFIG_RPM2CPIO || CONFIG_RPM || CONFIG_GZIP || CONFIG_BZIP2 || CONFIG_LZOP || CONFIG_MAN || CONFIG_SETFONT || CONFIG_FEATURE_2_4_MODULES || CONFIG_MODINFO || CONFIG_INSMOD || CONFIG_DEPMOD || CONFIG_RMMOD || CONFIG_LSMOD || CONFIG_MODPROBE || CONFIG_MODPROBE_SMALL || CONFIG_FEATURE_SEAMLESS_Z || CONFIG_FEATURE_SEAMLESS_GZ || CONFIG_FEATURE_SEAMLESS_BZ2 || CONFIG_FEATURE_SEAMLESS_LZMA || CONFIG_FEATURE_SEAMLESS_XZ || CONFIG_FEATURE_COMPRESS_USAGE || CONFIG_FEATURE_COMPRESS_BBCONFIG || CONFIG_FEATURE_SH_EMBEDDED_SCRIPTS || 1 || CONFIG_DESKTOP;103;104
archival/libarchive/open_transformer.c;CONFIG_FEATURE_BZIP2_DECOMPRESS || CONFIG_FEATURE_UNZIP_BZIP2 || CONFIG_UNLZMA || CONFIG_LZCAT || CONFIG_LZMA || CONFIG_FEATURE_UNZIP_LZMA || CONFIG_UNXZ || CONFIG_XZCAT || CONFIG_XZ || CONFIG_FEATURE_UNZIP_XZ || CONFIG_FEATURE_GZIP_DECOMPRESS || CONFIG_UNCOMPRESS || CONFIG_UNZIP || CONFIG_RPM2CPIO || CONFIG_RPM || CONFIG_GZIP || CONFIG_BZIP2 || CONFIG_LZOP || CONFIG_MAN || CONFIG_SETFONT || CONFIG_FEATURE_2_4_MODULES || CONFIG_MODINFO || CONFIG_INSMOD || CONFIG_DEPMOD || CONFIG_RMMOD || CONFIG_LSMOD || CONFIG_MODPROBE || CONFIG_MODPROBE_SMALL || CONFIG_FEATURE_SEAMLESS_Z || CONFIG_FEATURE_SEAMLESS_GZ || CONFIG_FEATURE_SEAMLESS_BZ2 || CONFIG_FEATURE_SEAMLESS_LZMA || CONFIG_FEATURE_SEAMLESS_XZ || CONFIG_FEATURE_COMPRESS_USAGE || CONFIG_FEATURE_COMPRESS_BBCONFIG || CONFIG_FEATURE_SH_EMBEDDED_SCRIPTS;0;CONFIG_FEATURE_BZIP2_DECOMPRESS || CONFIG_FEATURE_UNZIP_BZIP2 || CONFIG_UNLZMA || CONFIG_LZCAT || CONFIG_LZMA || CONFIG_FEATURE_UNZIP_LZMA || CONFIG_UNXZ || CONFIG_XZCAT || CONFIG_XZ || CONFIG_FEATURE_UNZIP_XZ || CONFIG_FEATURE_GZIP_DECOMPRESS || CONFIG_UNCOMPRESS || CONFIG_UNZIP || CONFIG_RPM2CPIO || CONFIG_RPM || CONFIG_GZIP || CONFIG_BZIP2 || CONFIG_LZOP || CONFIG_MAN || CONFIG_SETFONT || CONFIG_FEATURE_2_4_MODULES || CONFIG_MODINFO || CONFIG_INSMOD || CONFIG_DEPMOD || CONFIG_RMMOD || CONFIG_LSMOD || CONFIG_MODPROBE || CONFIG_MODPROBE_SMALL || CONFIG_FEATURE_SEAMLESS_Z || CONFIG_FEATURE_SEAMLESS_GZ || CONFIG_FEATURE_SEAMLESS_BZ2 || CONFIG_FEATURE_SEAMLESS_LZMA || CONFIG_FEATURE_SEAMLESS_XZ || CONFIG_FEATURE_COMPRESS_USAGE || CONFIG_FEATURE_COMPRESS_BBCONFIG || CONFIG_FEATURE_SH_EMBEDDED_SCRIPTS || 0;108;109
archival/libarchive/open_transformer.c;CONFIG_FEATURE_BZIP2_DECOMPRESS || CONFIG_FEATURE_UNZIP_BZIP2 || CONFIG_UNLZMA || CONFIG_LZCAT || CONFIG_LZMA || CONFIG_FEATURE_UNZIP_LZMA || CONFIG_UNXZ || CONFIG_XZCAT || CONFIG_XZ || CONFIG_FEATURE_UNZIP_XZ || CONFIG_FEATURE_GZIP_DECOMPRESS || CONFIG_UNCOMPRESS || CONFIG_UNZIP || CONFIG_RPM2CPIO || CONFIG_RPM || CONFIG_GZIP || CONFIG_BZIP2 || CONFIG_LZOP || CONFIG_MAN || CONFIG_SETFONT || CONFIG_FEATURE_2_4_MODULES || CONFIG_MODINFO || CONFIG_INSMOD || CONFIG_DEPMOD || CONFIG_RMMOD || CONFIG_LSMOD || CONFIG_MODPROBE || CONFIG_MODPROBE_SMALL || CONFIG_FEATURE_SEAMLESS_Z || CONFIG_FEATURE_SEAMLESS_GZ || CONFIG_FEATURE_SEAMLESS_BZ2 || CONFIG_FEATURE_SEAMLESS_LZMA || CONFIG_FEATURE_SEAMLESS_XZ || CONFIG_FEATURE_COMPRESS_USAGE || CONFIG_FEATURE_COMPRESS_BBCONFIG || CONFIG_FEATURE_SH_EMBEDDED_SCRIPTS;1;CONFIG_FEATURE_BZIP2_DECOMPRESS || CONFIG_FEATURE_UNZIP_BZIP2 || CONFIG_UNLZMA || CONFIG_LZCAT || CONFIG_LZMA || CONFIG_FEATURE_UNZIP_LZMA || CONFIG_UNXZ || CONFIG_XZCAT || CONFIG_XZ || CONFIG_FEATURE_UNZIP_XZ || CONFIG_FEATURE_GZIP_DECOMPRESS || CONFIG_UNCOMPRESS || CONFIG_UNZIP || CONFIG_RPM2CPIO || CONFIG_RPM || CONFIG_GZIP || CONFIG_BZIP2 || CONFIG_LZOP || CONFIG_MAN || CONFIG_SETFONT || CONFIG_FEATURE_2_4_MODULES || CONFIG_MODINFO || CONFIG_INSMOD || CONFIG_DEPMOD || CONFIG_RMMOD || CONFIG_LSMOD || CONFIG_MODPROBE || CONFIG_MODPROBE_SMALL || CONFIG_FEATURE_SEAMLESS_Z || CONFIG_FEATURE_SEAMLESS_GZ || CONFIG_FEATURE_SEAMLESS_BZ2 || CONFIG_FEATURE_SEAMLESS_LZMA || CONFIG_FEATURE_SEAMLESS_XZ || CONFIG_FEATURE_COMPRESS_USAGE || CONFIG_FEATURE_COMPRESS_BBCONFIG || CONFIG_FEATURE_SH_EMBEDDED_SCRIPTS || 1;121;146
archival/libarchive/open_transformer.c;CONFIG_FEATURE_BZIP2_DECOMPRESS || CONFIG_FEATURE_UNZIP_BZIP2 || CONFIG_UNLZMA || CONFIG_LZCAT || CONFIG_LZMA || CONFIG_FEATURE_UNZIP_LZMA || CONFIG_UNXZ || CONFIG_XZCAT || CONFIG_XZ || CONFIG_FEATURE_UNZIP_XZ || CONFIG_FEATURE_GZIP_DECOMPRESS || CONFIG_UNCOMPRESS || CONFIG_UNZIP || CONFIG_RPM2CPIO || CONFIG_RPM || CONFIG_GZIP || CONFIG_BZIP2 || CONFIG_LZOP || CONFIG_MAN || CONFIG_SETFONT || CONFIG_FEATURE_2_4_MODULES || CONFIG_MODINFO || CONFIG_INSMOD || CONFIG_DEPMOD || CONFIG_RMMOD || CONFIG_LSMOD || CONFIG_MODPROBE || CONFIG_MODPROBE_SMALL || CONFIG_FEATURE_SEAMLESS_Z || CONFIG_FEATURE_SEAMLESS_GZ || CONFIG_FEATURE_SEAMLESS_BZ2 || CONFIG_FEATURE_SEAMLESS_LZMA || CONFIG_FEATURE_SEAMLESS_XZ || CONFIG_FEATURE_COMPRESS_USAGE || CONFIG_FEATURE_COMPRESS_BBCONFIG || CONFIG_FEATURE_SH_EMBEDDED_SCRIPTS;CONFIG_DESKTOP;CONFIG_FEATURE_BZIP2_DECOMPRESS || CONFIG_FEATURE_UNZIP_BZIP2 || CONFIG_UNLZMA || CONFIG_LZCAT || CONFIG_LZMA || CONFIG_FEATURE_UNZIP_LZMA || CONFIG_UNXZ || CONFIG_XZCAT || CONFIG_XZ || CONFIG_FEATURE_UNZIP_XZ || CONFIG_FEATURE_GZIP_DECOMPRESS || CONFIG_UNCOMPRESS || CONFIG_UNZIP || CONFIG_RPM2CPIO || CONFIG_RPM || CONFIG_GZIP || CONFIG_BZIP2 || CONFIG_LZOP || CONFIG_MAN || CONFIG_SETFONT || CONFIG_FEATURE_2_4_MODULES || CONFIG_MODINFO || CONFIG_INSMOD || CONFIG_DEPMOD || CONFIG_RMMOD || CONFIG_LSMOD || CONFIG_MODPROBE || CONFIG_MODPROBE_SMALL || CONFIG_FEATURE_SEAMLESS_Z || CONFIG_FEATURE_SEAMLESS_GZ || CONFIG_FEATURE_SEAMLESS_BZ2 || CONFIG_FEATURE_SEAMLESS_LZMA || CONFIG_FEATURE_SEAMLESS_XZ || CONFIG_FEATURE_COMPRESS_USAGE || CONFIG_FEATURE_COMPRESS_BBCONFIG || CONFIG_FEATURE_SH_EMBEDDED_SCRIPTS || 1 || CONFIG_DESKTOP;124;125
archival/libarchive/open_transformer.c;CONFIG_FEATURE_BZIP2_DECOMPRESS || CONFIG_FEATURE_UNZIP_BZIP2 || CONFIG_UNLZMA || CONFIG_LZCAT || CONFIG_LZMA || CONFIG_FEATURE_UNZIP_LZMA || CONFIG_UNXZ || CONFIG_XZCAT || CONFIG_XZ || CONFIG_FEATURE_UNZIP_XZ || CONFIG_FEATURE_GZIP_DECOMPRESS || CONFIG_UNCOMPRESS || CONFIG_UNZIP || CONFIG_RPM2CPIO || CONFIG_RPM || CONFIG_GZIP || CONFIG_BZIP2 || CONFIG_LZOP || CONFIG_MAN || CONFIG_SETFONT || CONFIG_FEATURE_2_4_MODULES || CONFIG_MODINFO || CONFIG_INSMOD || CONFIG_DEPMOD || CONFIG_RMMOD || CONFIG_LSMOD || CONFIG_MODPROBE || CONFIG_MODPROBE_SMALL || CONFIG_FEATURE_SEAMLESS_Z || CONFIG_FEATURE_SEAMLESS_GZ || CONFIG_FEATURE_SEAMLESS_BZ2 || CONFIG_FEATURE_SEAMLESS_LZMA || CONFIG_FEATURE_SEAMLESS_XZ || CONFIG_FEATURE_COMPRESS_USAGE || CONFIG_FEATURE_COMPRESS_BBCONFIG || CONFIG_FEATURE_SH_EMBEDDED_SCRIPTS;CONFIG_FEATURE_CLEAN_UP;CONFIG_FEATURE_BZIP2_DECOMPRESS || CONFIG_FEATURE_UNZIP_BZIP2 || CONFIG_UNLZMA || CONFIG_LZCAT || CONFIG_LZMA || CONFIG_FEATURE_UNZIP_LZMA || CONFIG_UNXZ || CONFIG_XZCAT || CONFIG_XZ || CONFIG_FEATURE_UNZIP_XZ || CONFIG_FEATURE_GZIP_DECOMPRESS || CONFIG_UNCOMPRESS || CONFIG_UNZIP || CONFIG_RPM2CPIO || CONFIG_RPM || CONFIG_GZIP || CONFIG_BZIP2 || CONFIG_LZOP || CONFIG_MAN || CONFIG_SETFONT || CONFIG_FEATURE_2_4_MODULES || CONFIG_MODINFO || CONFIG_INSMOD || CONFIG_DEPMOD || CONFIG_RMMOD || CONFIG_LSMOD || CONFIG_MODPROBE || CONFIG_MODPROBE_SMALL || CONFIG_FEATURE_SEAMLESS_Z || CONFIG_FEATURE_SEAMLESS_GZ || CONFIG_FEATURE_SEAMLESS_BZ2 || CONFIG_FEATURE_SEAMLESS_LZMA || CONFIG_FEATURE_SEAMLESS_XZ || CONFIG_FEATURE_COMPRESS_USAGE || CONFIG_FEATURE_COMPRESS_BBCONFIG || CONFIG_FEATURE_SH_EMBEDDED_SCRIPTS || 1 || CONFIG_FEATURE_CLEAN_UP;135;136
archival/libarchive/open_transformer.c;CONFIG_FEATURE_BZIP2_DECOMPRESS || CONFIG_FEATURE_UNZIP_BZIP2 || CONFIG_UNLZMA || CONFIG_LZCAT || CONFIG_LZMA || CONFIG_FEATURE_UNZIP_LZMA || CONFIG_UNXZ || CONFIG_XZCAT || CONFIG_XZ || CONFIG_FEATURE_UNZIP_XZ || CONFIG_FEATURE_GZIP_DECOMPRESS || CONFIG_UNCOMPRESS || CONFIG_UNZIP || CONFIG_RPM2CPIO || CONFIG_RPM || CONFIG_GZIP || CONFIG_BZIP2 || CONFIG_LZOP || CONFIG_MAN || CONFIG_SETFONT || CONFIG_FEATURE_2_4_MODULES || CONFIG_MODINFO || CONFIG_INSMOD || CONFIG_DEPMOD || CONFIG_RMMOD || CONFIG_LSMOD || CONFIG_MODPROBE || CONFIG_MODPROBE_SMALL || CONFIG_FEATURE_SEAMLESS_Z || CONFIG_FEATURE_SEAMLESS_GZ || CONFIG_FEATURE_SEAMLESS_BZ2 || CONFIG_FEATURE_SEAMLESS_LZMA || CONFIG_FEATURE_SEAMLESS_XZ || CONFIG_FEATURE_COMPRESS_USAGE || CONFIG_FEATURE_COMPRESS_BBCONFIG || CONFIG_FEATURE_SH_EMBEDDED_SCRIPTS;!CONFIG_FEATURE_CLEAN_UP;CONFIG_FEATURE_BZIP2_DECOMPRESS || CONFIG_FEATURE_UNZIP_BZIP2 || CONFIG_UNLZMA || CONFIG_LZCAT || CONFIG_LZMA || CONFIG_FEATURE_UNZIP_LZMA || CONFIG_UNXZ || CONFIG_XZCAT || CONFIG_XZ || CONFIG_FEATURE_UNZIP_XZ || CONFIG_FEATURE_GZIP_DECOMPRESS || CONFIG_UNCOMPRESS || CONFIG_UNZIP || CONFIG_RPM2CPIO || CONFIG_RPM || CONFIG_GZIP || CONFIG_BZIP2 || CONFIG_LZOP || CONFIG_MAN || CONFIG_SETFONT || CONFIG_FEATURE_2_4_MODULES || CONFIG_MODINFO || CONFIG_INSMOD || CONFIG_DEPMOD || CONFIG_RMMOD || CONFIG_LSMOD || CONFIG_MODPROBE || CONFIG_MODPROBE_SMALL || CONFIG_FEATURE_SEAMLESS_Z || CONFIG_FEATURE_SEAMLESS_GZ || CONFIG_FEATURE_SEAMLESS_BZ2 || CONFIG_FEATURE_SEAMLESS_LZMA || CONFIG_FEATURE_SEAMLESS_XZ || CONFIG_FEATURE_COMPRESS_USAGE || CONFIG_FEATURE_COMPRESS_BBCONFIG || CONFIG_FEATURE_SH_EMBEDDED_SCRIPTS || 1 || !CONFIG_FEATURE_CLEAN_UP;137;138
archival/libarchive/open_transformer.c;CONFIG_FEATURE_BZIP2_DECOMPRESS || CONFIG_FEATURE_UNZIP_BZIP2 || CONFIG_UNLZMA || CONFIG_LZCAT || CONFIG_LZMA || CONFIG_FEATURE_UNZIP_LZMA || CONFIG_UNXZ || CONFIG_XZCAT || CONFIG_XZ || CONFIG_FEATURE_UNZIP_XZ || CONFIG_FEATURE_GZIP_DECOMPRESS || CONFIG_UNCOMPRESS || CONFIG_UNZIP || CONFIG_RPM2CPIO || CONFIG_RPM || CONFIG_GZIP || CONFIG_BZIP2 || CONFIG_LZOP || CONFIG_MAN || CONFIG_SETFONT || CONFIG_FEATURE_2_4_MODULES || CONFIG_MODINFO || CONFIG_INSMOD || CONFIG_DEPMOD || CONFIG_RMMOD || CONFIG_LSMOD || CONFIG_MODPROBE || CONFIG_MODPROBE_SMALL || CONFIG_FEATURE_SEAMLESS_Z || CONFIG_FEATURE_SEAMLESS_GZ || CONFIG_FEATURE_SEAMLESS_BZ2 || CONFIG_FEATURE_SEAMLESS_LZMA || CONFIG_FEATURE_SEAMLESS_XZ || CONFIG_FEATURE_COMPRESS_USAGE || CONFIG_FEATURE_COMPRESS_BBCONFIG || CONFIG_FEATURE_SH_EMBEDDED_SCRIPTS;0;CONFIG_FEATURE_BZIP2_DECOMPRESS || CONFIG_FEATURE_UNZIP_BZIP2 || CONFIG_UNLZMA || CONFIG_LZCAT || CONFIG_LZMA || CONFIG_FEATURE_UNZIP_LZMA || CONFIG_UNXZ || CONFIG_XZCAT || CONFIG_XZ || CONFIG_FEATURE_UNZIP_XZ || CONFIG_FEATURE_GZIP_DECOMPRESS || CONFIG_UNCOMPRESS || CONFIG_UNZIP || CONFIG_RPM2CPIO || CONFIG_RPM || CONFIG_GZIP || CONFIG_BZIP2 || CONFIG_LZOP || CONFIG_MAN || CONFIG_SETFONT || CONFIG_FEATURE_2_4_MODULES || CONFIG_MODINFO || CONFIG_INSMOD || CONFIG_DEPMOD || CONFIG_RMMOD || CONFIG_LSMOD || CONFIG_MODPROBE || CONFIG_MODPROBE_SMALL || CONFIG_FEATURE_SEAMLESS_Z || CONFIG_FEATURE_SEAMLESS_GZ || CONFIG_FEATURE_SEAMLESS_BZ2 || CONFIG_FEATURE_SEAMLESS_LZMA || CONFIG_FEATURE_SEAMLESS_XZ || CONFIG_FEATURE_COMPRESS_USAGE || CONFIG_FEATURE_COMPRESS_BBCONFIG || CONFIG_FEATURE_SH_EMBEDDED_SCRIPTS || 0;147;158
archival/libarchive/open_transformer.c;CONFIG_FEATURE_BZIP2_DECOMPRESS || CONFIG_FEATURE_UNZIP_BZIP2 || CONFIG_UNLZMA || CONFIG_LZCAT || CONFIG_LZMA || CONFIG_FEATURE_UNZIP_LZMA || CONFIG_UNXZ || CONFIG_XZCAT || CONFIG_XZ || CONFIG_FEATURE_UNZIP_XZ || CONFIG_FEATURE_GZIP_DECOMPRESS || CONFIG_UNCOMPRESS || CONFIG_UNZIP || CONFIG_RPM2CPIO || CONFIG_RPM || CONFIG_GZIP || CONFIG_BZIP2 || CONFIG_LZOP || CONFIG_MAN || CONFIG_SETFONT || CONFIG_FEATURE_2_4_MODULES || CONFIG_MODINFO || CONFIG_INSMOD || CONFIG_DEPMOD || CONFIG_RMMOD || CONFIG_LSMOD || CONFIG_MODPROBE || CONFIG_MODPROBE_SMALL || CONFIG_FEATURE_SEAMLESS_Z || CONFIG_FEATURE_SEAMLESS_GZ || CONFIG_FEATURE_SEAMLESS_BZ2 || CONFIG_FEATURE_SEAMLESS_LZMA || CONFIG_FEATURE_SEAMLESS_XZ || CONFIG_FEATURE_COMPRESS_USAGE || CONFIG_FEATURE_COMPRESS_BBCONFIG || CONFIG_FEATURE_SH_EMBEDDED_SCRIPTS;1;CONFIG_FEATURE_BZIP2_DECOMPRESS || CONFIG_FEATURE_UNZIP_BZIP2 || CONFIG_UNLZMA || CONFIG_LZCAT || CONFIG_LZMA || CONFIG_FEATURE_UNZIP_LZMA || CONFIG_UNXZ || CONFIG_XZCAT || CONFIG_XZ || CONFIG_FEATURE_UNZIP_XZ || CONFIG_FEATURE_GZIP_DECOMPRESS || CONFIG_UNCOMPRESS || CONFIG_UNZIP || CONFIG_RPM2CPIO || CONFIG_RPM || CONFIG_GZIP || CONFIG_BZIP2 || CONFIG_LZOP || CONFIG_MAN || CONFIG_SETFONT || CONFIG_FEATURE_2_4_MODULES || CONFIG_MODINFO || CONFIG_INSMOD || CONFIG_DEPMOD || CONFIG_RMMOD || CONFIG_LSMOD || CONFIG_MODPROBE || CONFIG_MODPROBE_SMALL || CONFIG_FEATURE_SEAMLESS_Z || CONFIG_FEATURE_SEAMLESS_GZ || CONFIG_FEATURE_SEAMLESS_BZ2 || CONFIG_FEATURE_SEAMLESS_LZMA || CONFIG_FEATURE_SEAMLESS_XZ || CONFIG_FEATURE_COMPRESS_USAGE || CONFIG_FEATURE_COMPRESS_BBCONFIG || CONFIG_FEATURE_SH_EMBEDDED_SCRIPTS || 1;169;437
